za_nr;version;doi;bcor1_1;bcor1_2;bcor1_3;bc2_1;bc2_2;bc2_3;bc2_4;bc2_5;bc2_6;bc2_7;bc2_8;bc2_9;bc2_10;bc2_11;bc2_12;bc2_13;bc2_14;bc2_15;bc2_16;bc2_17;bc2_18;bc2_19;bc2_20;bc2_21;bc2_22;bc2_23;bc2_24;bc2_25;bc2_26;bc2_27;bc2_28;bc2_29;bc2_30;bc2_31;bc2_32;bc2_33;bc2_34;bc2_35;bc2_36;bc2_37;bc2_38;bc2_39;bc2_40;bc2_41;bc2_42;bc2_43;bc2_44;bc2_45;bc2_46;bcor7;bcor5;bcor34;bcor14;bcor35;bcor36;bcor6;bcor26;bc27_1;bc27_2;bc27_3;bc27_4;bc27_5;bc27_6;bc27_7;bc27_8;bc27_9;bc27_10;bc27_11;bc27_12;s1;s2;s3;s4;s5;s6;s7;s8;s9;weight
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;große Sorgen;keine Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;weniger glaubwürdig;gehen nicht weit genug;glaube das;nicht so stark;nein;-1;Arbeitsstätte außer Haus;weiß nicht;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Frauen;45-59 Jahre;Angestellte;Hochschule/Abitur;3.000 Euro oder mehr;SPD;SPD;NRW;,767
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;keine Sorgen;weniger große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;weniger glaubwürdig;angemessen;weiß nicht;stark;nein;-1;zu Hause im Home Office;auf jeden Fall;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Ost;Frauen;45-59 Jahre;Selbständige;Hochschule/Abitur;1.500 bis unter 3.000 Euro;Nichtwähler;Rest;Sachsen-Anhalt;1,839
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;sehr große Sorgen;große Sorgen;sehr große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;sehr glaubwürdig;gehen nicht weit genug;glaube das nicht;nicht so stark;nein;-1;Arbeitsstätte außer Haus;auf jeden Fall;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Frauen;30-44 Jahre;Angestellte;mittlerer Abschluss;3.000 Euro oder mehr;SPD;CDU/ CSU;Hamburg;,664
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;keine Sorgen;keine Sorgen;keine Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;weniger glaubwürdig;gehen nicht weit genug;glaube das nicht;nicht so stark;nein;-1;-1;auf keinen Fall;Unsicherheit über Neben-/Folgewirkungen eines Impfstoffs;no  Impfstoff hat Folge-/ Nebenwirkungen;Kein Vertrauen in Corona-Impfstoff (allgemein);no  Geringe gesundheitliche Gefahren durch Corona-Virus (generell);no  Geringe gesundheitliche Gefahren durch Corona-Virus (persönlich);no  Geringe persönliche Infektionsgefahr mit dem Corona-Virus;no  Zweifel an Existenz des Corona-Virus;no  Solange kein Impfstoff entwickelt ist, noch kein Thema / ich warte erstmal ab;no  Generelle Ablehnung von Impfungen;no  sonstiges;no  weiß nicht;no  k.A.;West;Frauen;60+ J.;Rentner;mittlerer Abschluss;1.500 bis unter 3.000 Euro;Rest;SPD;Saarland;,631
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;weniger große Sorgen;große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;eher glaubwürdig;angemessen;glaube das;nicht so stark;nein;-1;Arbeitsstätte außer Haus;wahrscheinlich;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Ost;Frauen;30-44 Jahre;Angestellte;Hochschule/Abitur;1.500 bis unter 3.000 Euro;Linkspartei;Grüne/ Bündnis 90;Thüringen;,507
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;keine Sorgen;keine Sorgen;keine Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;sehr glaubwürdig;angemessen;glaube das nicht;nicht so stark;nein;-1;-1;auf jeden Fall;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Frauen;60+ J.;Rentner;mittlerer Abschluss;3.000 Euro oder mehr;CDU/CSU;CDU/ CSU;Hessen;,744
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;sehr große Sorgen;weniger große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;weniger glaubwürdig;angemessen;glaube das nicht;sehr stark;nein;-1;Arbeitsstätte außer Haus;wahrscheinlich;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Männer;45-59 Jahre;Angestellte;Hochschule/Abitur;3.000 Euro oder mehr;Grüne/Bündnis 90;CDU/ CSU;NRW;,762
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;weniger große Sorgen;große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;(unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;sehr glaubwürdig;angemessen;glaube das;nicht so stark;nein;-1;zu Hause im Home Office;auf jeden Fall;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Männer;45-59 Jahre;Angestellte;Hochschule/Abitur;3.000 Euro oder mehr;Grüne/Bündnis 90;SPD;Baden-Württemberg;,684
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;große Sorgen;weniger große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;sehr glaubwürdig;gehen zu weit;glaube das nicht;stark;ja;angemessen;Arbeitsstätte außer Haus;wahrscheinlich;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Frauen;30-44 Jahre;Angestellte;Hochschule/Abitur;3.000 Euro oder mehr;Grüne/Bündnis 90;Rest;NRW;2,693
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;weniger große Sorgen;keine Sorgen;no  dass geplante Urlaube nicht angetreten werden können;no  Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;no  fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;eher glaubwürdig;angemessen;glaube das nicht;gar nicht;nein;-1;Arbeitsstätte außer Haus;wahrscheinlich;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Frauen;60+ J.;Beamte;Hochschule/Abitur;1.500 bis unter 3.000 Euro;CDU/CSU;CDU/ CSU;NRW;,838
7677;1.0.0 (2021-05-10);doi:10.4232/1.13702;weniger große Sorgen;weniger große Sorgen;große Sorgen;no  dass geplante Urlaube nicht angetreten werden können;Einsamkeit;no  Einschränkungen der eigenen Freiheit;no  Entwicklung am Aktienmarkt;fehlender gesellschaftlicher Zusammenhalt, z.B. Rücksichtslosigkeit, Verrohung der Gesellschaft;no  finanzielle Probleme von Unternehmen und Personen;no  Flüchtlingssituation;no  Gefährdung des eigenen Arbeitsplatzes;no  Probleme bei der Kinderbetreuung;no  Versorgung mit Lebensmitteln;no  Versorgung mit anderen Konsumgütern;no  wirtschaftliche Lage allgemein;no  Ansteckung (allg.);no  Ansteckung von Familie oder Freunden;no  Ansteckung anderer durch einen selbst;no  Bildung der Kinder/Jugend durch Schulschließungen;no  Dauer des Ausnahmezustands durch Corona;no  Eigene Ansteckung, Erkrankung;no  Missachtung der Schutzmaßnahmen durch die Bevölkerung;no  Panik, Hysterie;no  Überlastung des Gesundheitssystems;no  (unkontrollierte) Ausbreitung des Virus;no  Sorge um Gesundheit von Freunden, Familien, Bekannten (allg.);no  Tod durch Corona;no  Zukunft, Zukunftsangst (allg.);no  Unfähigkeit der Politik;no  mangelnde Aufklärung der Bevölkerung;no  Auseinanderbrechen von Europa/ (fehlender) Zusammenhalt/;no  Impfstoffentwicklung (Dauer und Schwierigkeiten);no  Umwelt und Klima;no  Situation in Entwicklungsländern / Dritte-Welt-Staaten;no  (verfrühte) Aufhebung/ Lockerung der Corona-Maßnahmen;no  Sorge um ältere Menschen;no  Preissteigerungen, Inflation;no  steigende Staatsverschuldung;no  Steuererhöhungen;no  Verschwörungstheorien;no  zweite Infektionswelle;no  Demonstrationen gegen Corona-Maßnahmen (allg.);no  Rechtsradikale bei Corona-Demonstrationen, Rechtsextremisten;no  Probleme für Kunst- und Kulturszene;no  Erkrankung von US-Präsident Trump / Situation in den USA;no  keine Sorgen, Ängste;no  sonstiges;no  weiß nicht;no  k.A.;sehr glaubwürdig;angemessen;glaube das nicht;nicht so stark;nein;-1;Arbeitsstätte außer Haus;auf jeden Fall;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;West;Männer;45-59 Jahre;Angestellte;Hochschule/Abitur;3.000 Euro oder mehr;CDU/CSU;CDU/ CSU;Baden-Württemberg;,665
